http.request.uri.query,mqtt.topic,mqtt.protoname,http.request.version,mqtt.conack.flags,http.request.method,ip.dst_host,tcp.srcport,tcp.options,arp.dst.proto_ipv4,ip.src_host,arp.src.proto_ipv4,Attack_label
6,1,1,2,1,3,1812,5598,27453,0,2453,0,1
6,1,1,0,1,0,1812,5600,27454,0,2453,0,1
6,1,1,2,1,2,1812,5604,27455,0,2453,0,1
6,1,1,0,1,0,1813,14191,14837,0,2451,0,1
6,1,1,0,1,0,1813,14191,14838,0,2451,0,1
6,1,1,0,1,0,1813,14191,14839,0,2451,0,1
6,1,1,0,1,0,1812,5607,27456,0,2453,0,1
6,1,1,0,1,0,1813,14191,30596,0,2451,0,1
6,1,1,0,1,0,1812,5614,27457,0,2453,0,1
6,1,1,0,1,0,1813,14191,14840,0,2451,0,1
6,1,1,0,1,0,1812,5620,33040,0,2453,0,1
6,1,1,0,1,0,1813,14191,14841,0,2451,0,1
6,1,1,0,1,0,1812,5629,33041,0,2453,0,1
6,1,1,0,1,0,1813,14191,14842,0,2451,0,1
6,1,1,0,1,0,1813,14191,14843,0,2451,0,1
6,1,1,0,1,0,1812,5637,27458,0,2453,0,1
6,1,1,0,1,0,1813,14191,14844,0,2451,0,1
6,1,1,0,1,0,1812,5640,27459,0,2453,0,1
6,1,1,0,1,0,1812,5647,27460,0,2453,0,1
6,1,1,0,1,0,1812,5647,27461,0,2453,0,1
6,1,1,2,1,2,1812,5649,27462,0,2453,0,1
6,1,1,0,1,0,1813,14191,14845,0,2451,0,1
6,1,1,0,1,0,1813,14191,30597,0,2451,0,1
6,1,1,0,1,0,1813,14191,14846,0,2451,0,1
6,1,1,0,1,0,1813,14191,14847,0,2451,0,1
6,1,1,0,1,0,1812,5665,27463,0,2453,0,1
6,1,1,0,1,0,1813,14191,14848,0,2451,0,1
6,1,1,0,1,0,1813,14191,14849,0,2451,0,1
6,1,1,0,1,0,1813,14191,14850,0,2451,0,1
6,1,1,0,1,0,1813,14191,14851,0,2451,0,1
6,1,1,0,1,0,1812,5683,27464,0,2453,0,1
6,1,1,0,1,0,1813,14191,30598,0,2451,0,1
6,1,1,0,1,0,1813,14191,14852,0,2451,0,1
6,1,1,0,1,0,1813,14191,14853,0,2451,0,1
6,1,1,0,1,0,1812,5708,33042,0,2453,0,1
6,1,1,0,1,0,1813,14191,30599,0,2451,0,1
6,1,1,0,1,0,1812,5706,27465,0,2453,0,1
6,1,1,0,1,0,1813,14191,14854,0,2451,0,1
6,1,1,0,1,0,1812,5710,27466,0,2453,0,1
6,1,1,0,1,0,1812,5710,27467,0,2453,0,1
6,1,1,0,1,0,1813,14191,30600,0,2451,0,1
6,1,1,0,1,0,1812,5711,27468,0,2453,0,1
6,1,1,0,1,0,1813,14191,14855,0,2451,0,1
6,1,1,2,1,2,1812,5719,27469,0,2453,0,1
6,1,1,0,1,0,1813,14191,14856,0,2451,0,1
6,1,1,0,1,0,1812,5723,33043,0,2453,0,1
6,1,1,0,1,0,1812,5725,27470,0,2453,0,1
6,1,1,0,1,0,1813,14191,30601,0,2451,0,1
6,1,1,0,1,0,1813,14191,14857,0,2451,0,1
6,1,1,0,1,0,1813,14191,14858,0,2451,0,1
6,1,1,0,1,0,1812,5730,27471,0,2453,0,1
6,1,1,0,1,0,1813,14191,14859,0,2451,0,1
6,1,1,0,1,0,1813,14191,14860,0,2451,0,1
6,1,1,0,1,0,1813,14191,14861,0,2451,0,1
6,1,1,0,1,0,1813,14191,14862,0,2451,0,1
6,1,1,0,1,0,1812,5745,27472,0,2453,0,1
6,1,1,0,1,0,1813,14191,14863,0,2451,0,1
6,1,1,0,1,0,1813,14191,14864,0,2451,0,1
6,1,1,0,1,0,1812,5753,27473,0,2453,0,1
6,1,1,0,1,0,1812,5754,27474,0,2453,0,1
6,1,1,0,1,0,1812,5756,33044,0,2453,0,1
6,1,1,0,1,0,1813,14191,30602,0,2451,0,1
6,1,1,0,1,0,1812,5761,27475,0,2453,0,1
6,1,1,0,1,0,1812,5760,27476,0,2453,0,1
6,1,1,0,1,0,1812,5765,27477,0,2453,0,1
6,1,1,0,1,0,1812,5770,33045,0,2453,0,1
6,1,1,0,1,0,1812,5770,27478,0,2453,0,1
6,1,1,0,1,0,1812,5771,27479,0,2453,0,1
6,1,1,0,1,0,1812,5772,27480,0,2453,0,1
6,1,1,0,1,0,1813,14191,30603,0,2451,0,1
6,1,1,0,1,0,1812,5779,33046,0,2453,0,1
6,1,1,0,1,0,1813,14191,14865,0,2451,0,1
6,1,1,0,1,0,1813,14191,14866,0,2451,0,1
6,1,1,0,1,0,1813,14191,14867,0,2451,0,1
6,1,1,0,1,0,1812,5785,33047,0,2453,0,1
6,1,1,0,1,0,1812,5788,27481,0,2453,0,1
6,1,1,0,1,0,1813,14191,14868,0,2451,0,1
6,1,1,0,1,0,1812,5790,27482,0,2453,0,1
6,1,1,0,1,0,1813,14191,14869,0,2451,0,1
6,1,1,0,1,0,1813,14191,14870,0,2451,0,1
6,1,1,0,1,0,1813,14191,14871,0,2451,0,1
6,1,1,0,1,0,1812,5800,27483,0,2453,0,1
6,1,1,0,1,0,1813,14191,14872,0,2451,0,1
6,1,1,0,1,0,1812,5804,27484,0,2453,0,1
6,1,1,2,1,3,1812,5808,27485,0,2453,0,1
6,1,1,0,1,0,1813,14191,30604,0,2451,0,1
6,1,1,0,1,0,1812,5814,27486,0,2453,0,1
6,1,1,0,1,0,1813,14191,14873,0,2451,0,1
6,1,1,0,1,0,1812,5817,27487,0,2453,0,1
6,1,1,0,1,0,1813,14191,30605,0,2451,0,1
6,1,1,0,1,0,1812,5822,27489,0,2453,0,1
6,1,1,0,1,0,1812,5824,27488,0,2453,0,1
6,1,1,0,1,0,1813,14191,14874,0,2451,0,1
6,1,1,0,1,0,1813,14191,14875,0,2451,0,1
6,1,1,0,1,0,1812,5835,33048,0,2453,0,1
6,1,1,2,1,2,1812,5834,27490,0,2453,0,1
6,1,1,0,1,0,1812,5836,33049,0,2453,0,1
6,1,1,0,1,0,1812,5835,27491,0,2453,0,1
6,1,1,0,1,0,1812,5838,33050,0,2453,0,1
6,1,1,0,1,0,1812,5841,27492,0,2453,0,1
6,1,1,0,1,0,1813,14191,30606,0,2451,0,1
6,1,1,0,1,0,1812,5849,27493,0,2453,0,1
6,1,1,0,1,0,1813,14191,14876,0,2451,0,1
6,1,1,0,1,0,1813,14191,30607,0,2451,0,1
6,1,1,0,1,0,1813,14191,30608,0,2451,0,1
6,1,1,0,1,0,1813,14191,14877,0,2451,0,1
6,1,1,0,1,0,1812,5870,33051,0,2453,0,1
6,1,1,0,1,0,1812,5872,27494,0,2453,0,1
6,1,1,0,1,0,1812,5874,33052,0,2453,0,1
6,1,1,0,1,0,1813,14191,14878,0,2451,0,1
6,1,1,0,1,0,1812,5876,27495,0,2453,0,1
6,1,1,0,1,0,1813,14191,14879,0,2451,0,1
6,1,1,0,1,0,1813,14191,14880,0,2451,0,1
6,1,1,0,1,0,1813,14191,14880,0,2451,0,1
6,1,1,0,1,0,1813,14191,14881,0,2451,0,1
6,1,1,0,1,0,1813,14191,14882,0,2451,0,1
6,1,1,0,1,0,1812,5884,27496,0,2453,0,1
6,1,1,0,1,0,1813,14191,14883,0,2451,0,1
6,1,1,0,1,0,1813,14191,14884,0,2451,0,1
6,1,1,0,1,0,1812,5886,27497,0,2453,0,1
6,1,1,0,1,0,1812,5890,27498,0,2453,0,1
6,1,1,2,1,3,1812,5893,27499,0,2453,0,1
6,1,1,0,1,0,1812,5893,27500,0,2453,0,1
6,1,1,2,1,2,1812,5894,27501,0,2453,0,1
6,1,1,0,1,0,1812,5899,33053,0,2453,0,1
6,1,1,0,1,0,1813,14191,14885,0,2451,0,1
6,1,1,0,1,0,1813,14191,14886,0,2451,0,1
6,1,1,0,1,0,1812,5908,27502,0,2453,0,1
6,1,1,0,1,0,1812,5907,27503,0,2453,0,1
6,1,1,0,1,0,1813,14191,14887,0,2451,0,1
6,1,1,0,1,0,1812,5913,33054,0,2453,0,1
6,1,1,0,1,0,1813,14191,30609,0,2451,0,1
6,1,1,0,1,0,1812,5915,33055,0,2453,0,1
6,1,1,0,1,0,1812,5922,33056,0,2453,0,1
6,1,1,0,1,0,1812,5927,27504,0,2453,0,1
6,1,1,2,1,2,1812,5930,27505,0,2453,0,1
6,1,1,0,1,0,1813,14191,30610,0,2451,0,1
6,1,1,0,1,0,1812,5937,27506,0,2453,0,1
6,1,1,2,1,2,1812,5949,27508,0,2453,0,1
6,1,1,0,1,0,1812,5949,27507,0,2453,0,1
6,1,1,0,1,0,1813,14191,14888,0,2451,0,1
6,1,1,0,1,0,1813,14191,14889,0,2451,0,1
6,1,1,0,1,0,1813,14191,14890,0,2451,0,1
6,1,1,0,1,0,1812,5956,33057,0,2453,0,1
6,1,1,0,1,0,1813,14191,14891,0,2451,0,1
6,1,1,0,1,0,1813,14191,14892,0,2451,0,1
6,1,1,0,1,0,1813,14191,30611,0,2451,0,1
6,1,1,0,1,0,1812,5959,27509,0,2453,0,1
6,1,1,0,1,0,1812,5962,33058,0,2453,0,1
6,1,1,0,1,0,1813,14191,14893,0,2451,0,1
6,1,1,2,1,2,1812,5967,27510,0,2453,0,1
6,1,1,2,1,3,1812,5970,27511,0,2453,0,1
6,1,1,0,1,0,1812,5971,27512,0,2453,0,1
6,1,1,0,1,0,1813,14191,14894,0,2451,0,1
6,1,1,0,1,0,1812,5975,33059,0,2453,0,1
6,1,1,0,1,0,1813,14191,14895,0,2451,0,1
6,1,1,0,1,0,1813,14191,30612,0,2451,0,1
6,1,1,0,1,0,1813,14191,14896,0,2451,0,1
6,1,1,0,1,0,1813,14191,14897,0,2451,0,1
6,1,1,0,1,0,1813,14191,14898,0,2451,0,1
6,1,1,0,1,0,1813,14191,14899,0,2451,0,1
6,1,1,0,1,0,1812,5993,33060,0,2453,0,1
6,1,1,0,1,0,1812,5993,27513,0,2453,0,1
6,1,1,0,1,0,1812,5994,33061,0,2453,0,1
6,1,1,0,1,0,1812,5997,27514,0,2453,0,1
6,1,1,0,1,0,1813,14191,14900,0,2451,0,1
6,1,1,0,1,0,1813,14191,14901,0,2451,0,1
6,1,1,0,1,0,1813,14191,14902,0,2451,0,1
6,1,1,2,1,2,1812,6013,27515,0,2453,0,1
6,1,1,0,1,0,1812,6016,33062,0,2453,0,1
6,1,1,0,1,0,1812,6022,27516,0,2453,0,1
6,1,1,0,1,0,1813,14191,30613,0,2451,0,1
6,1,1,0,1,0,1813,14191,14903,0,2451,0,1
6,1,1,0,1,0,1812,6026,33063,0,2453,0,1
6,1,1,2,1,2,1812,6026,27517,0,2453,0,1
6,1,1,0,1,0,1812,6028,27518,0,2453,0,1
6,1,1,0,1,0,1812,6034,33064,0,2453,0,1
6,1,1,0,1,0,1813,14191,14904,0,2451,0,1
6,1,1,0,1,0,1813,14191,14905,0,2451,0,1
6,1,1,0,1,0,1812,6035,27519,0,2453,0,1
6,1,1,0,1,0,1812,6037,27520,0,2453,0,1
6,1,1,0,1,0,1813,14191,14906,0,2451,0,1
6,1,1,0,1,0,1813,14191,14907,0,2451,0,1
6,1,1,0,1,0,1813,14191,14907,0,2451,0,1
6,1,1,0,1,0,1812,6046,27521,0,2453,0,1
6,1,1,0,1,0,1813,14191,14908,0,2451,0,1
6,1,1,0,1,0,1813,14191,30614,0,2451,0,1
6,1,1,0,1,0,1813,14191,14909,0,2451,0,1
6,1,1,0,1,0,1813,14191,14910,0,2451,0,1
6,1,1,0,1,0,1812,6065,27522,0,2453,0,1
6,1,1,0,1,0,1813,14191,14911,0,2451,0,1
6,1,1,0,1,0,1813,14191,14912,0,2451,0,1
6,1,1,0,1,0,1812,6067,27523,0,2453,0,1
6,1,1,0,1,0,1812,6068,0,0,2453,0,1
6,1,1,0,1,0,1813,14191,14913,0,2451,0,1
6,1,1,0,1,0,1813,14191,14914,0,2451,0,1
6,1,1,0,1,0,1813,14191,14914,0,2451,0,1
6,1,1,0,1,0,1813,14191,14915,0,2451,0,1
6,1,1,0,1,0,1812,6073,27524,0,2453,0,1
6,1,1,0,1,0,1812,6073,27525,0,2453,0,1
6,1,1,0,1,0,1813,14191,14916,0,2451,0,1
6,1,1,0,1,0,1812,6079,0,0,2453,0,1
6,1,1,2,1,2,1812,6081,27526,0,2453,0,1
6,1,1,0,1,0,1813,14191,14917,0,2451,0,1
6,1,1,0,1,0,1813,14191,30615,0,2451,0,1
6,1,1,0,1,0,1813,14191,14918,0,2451,0,1
6,1,1,0,1,0,1812,6090,33065,0,2453,0,1
6,1,1,0,1,0,1813,14191,14919,0,2451,0,1
6,1,1,0,1,0,1813,14191,14920,0,2451,0,1
6,1,1,0,1,0,1812,6091,27527,0,2453,0,1
6,1,1,0,1,0,1813,14191,14921,0,2451,0,1
6,1,1,0,1,0,1812,6093,27528,0,2453,0,1
6,1,1,0,1,0,1813,14191,14922,0,2451,0,1
6,1,1,0,1,0,1813,14191,14923,0,2451,0,1
6,1,1,0,1,0,1812,6097,27529,0,2453,0,1
6,1,1,0,1,0,1813,14191,14924,0,2451,0,1
6,1,1,0,1,0,1812,6098,27530,0,2453,0,1
6,1,1,0,1,0,1813,14191,14925,0,2451,0,1
6,1,1,0,1,0,1813,14191,14926,0,2451,0,1
6,1,1,0,1,0,1812,6108,27531,0,2453,0,1
6,1,1,0,1,0,1813,14191,14927,0,2451,0,1
6,1,1,0,1,0,1812,6113,33066,0,2453,0,1
6,1,1,0,1,0,1813,14191,14928,0,2451,0,1
6,1,1,0,1,0,1812,6113,27532,0,2453,0,1
6,1,1,0,1,0,1813,14191,14928,0,2451,0,1
6,1,1,0,1,0,1812,6114,33067,0,2453,0,1
6,1,1,0,1,0,1812,6114,27533,0,2453,0,1
6,1,1,0,1,0,1813,14191,30616,0,2451,0,1
6,1,1,2,1,2,1812,6117,27534,0,2453,0,1
6,1,1,0,1,0,1813,14191,14929,0,2451,0,1
6,1,1,0,1,0,1812,6118,27535,0,2453,0,1
6,1,1,0,1,0,1813,14191,30617,0,2451,0,1
6,1,1,0,1,0,1813,14191,30618,0,2451,0,1
6,1,1,0,1,0,1813,14191,30619,0,2451,0,1
6,1,1,0,1,0,1813,14191,14930,0,2451,0,1
6,1,1,0,1,0,1813,14191,30620,0,2451,0,1
6,1,1,0,1,0,0,1,0,0,0,0,1
6,1,1,0,1,0,1813,14191,30621,0,2451,0,1
6,1,1,0,1,0,1813,14191,14931,0,2451,0,1
6,1,1,0,1,0,1812,6125,33068,0,2453,0,1
6,1,1,0,1,0,1813,14191,14932,0,2451,0,1
6,1,1,0,1,0,1812,6125,27536,0,2453,0,1
6,1,1,0,1,0,1813,14191,14933,0,2451,0,1
6,1,1,0,1,0,1813,14191,14934,0,2451,0,1
6,1,1,0,1,0,1812,6131,27537,0,2453,0,1
6,1,1,2,1,3,1812,6132,27538,0,2453,0,1
6,1,1,0,1,0,1813,14191,14935,0,2451,0,1
6,1,1,0,1,0,1812,6133,27539,0,2453,0,1
6,1,1,0,1,0,1812,6133,27540,0,2453,0,1
6,1,1,0,1,0,1812,6135,27541,0,2453,0,1
6,1,1,0,1,0,1813,14191,14936,0,2451,0,1
6,1,1,0,1,0,1812,6139,33069,0,2453,0,1
6,1,1,0,1,0,1812,6139,27542,0,2453,0,1
6,1,1,0,1,0,1813,14191,14937,0,2451,0,1
6,1,1,0,1,0,1813,14191,14938,0,2451,0,1
6,1,1,0,1,0,1813,14191,14939,0,2451,0,1
6,1,1,0,1,0,1813,14191,14940,0,2451,0,1
6,1,1,0,1,0,1813,14191,14941,0,2451,0,1
6,1,1,0,1,0,1812,6144,27543,0,2453,0,1
6,1,1,0,1,0,1813,14191,30622,0,2451,0,1
6,1,1,0,1,0,1813,14191,14942,0,2451,0,1
6,1,1,0,1,0,1812,6149,33070,0,2453,0,1
6,1,1,0,1,0,1812,6153,33071,0,2453,0,1
6,1,1,0,1,0,1813,14191,14943,0,2451,0,1
6,1,1,0,1,0,1812,6154,27544,0,2453,0,1
6,1,1,2,1,2,1812,6155,27545,0,2453,0,1
6,1,1,0,1,0,1813,14191,14944,0,2451,0,1
6,1,1,0,1,0,1812,6156,27546,0,2453,0,1
6,1,1,0,1,0,1812,6158,27547,0,2453,0,1
6,1,1,0,1,0,1813,14191,14945,0,2451,0,1
6,1,1,0,1,0,1812,6161,27548,0,2453,0,1
6,1,1,0,1,0,1812,6165,27549,0,2453,0,1
6,1,1,0,1,0,1812,6166,33072,0,2453,0,1
6,1,1,0,1,0,1813,14191,14946,0,2451,0,1
6,1,1,0,1,0,1813,14191,14947,0,2451,0,1
6,1,1,0,1,0,1812,6171,33073,0,2453,0,1
6,1,1,0,1,0,1813,14191,14948,0,2451,0,1
6,1,1,0,1,0,1812,6174,27550,0,2453,0,1
6,1,1,0,1,0,1812,6175,27551,0,2453,0,1
6,1,1,0,1,0,1813,14191,14949,0,2451,0,1
6,1,1,0,1,0,1812,6176,27552,0,2453,0,1
6,1,1,0,1,0,1813,14191,14950,0,2451,0,1
6,1,1,0,1,0,1813,14191,14951,0,2451,0,1
6,1,1,0,1,0,1812,6179,33074,0,2453,0,1
6,1,1,0,1,0,1813,14191,14952,0,2451,0,1
6,1,1,0,1,0,1812,6180,27553,0,2453,0,1
6,1,1,0,1,0,1813,14191,14953,0,2451,0,1
6,1,1,0,1,0,1812,6181,27554,0,2453,0,1
6,1,1,0,1,0,1813,14191,14954,0,2451,0,1
6,1,1,0,1,0,1813,14191,30623,0,2451,0,1
6,1,1,0,1,0,1813,14191,14955,0,2451,0,1
6,1,1,0,1,0,1813,14191,30624,0,2451,0,1
6,1,1,0,1,0,1812,6190,27555,0,2453,0,1
6,1,1,0,1,0,1813,14191,30625,0,2451,0,1
6,1,1,0,1,0,1813,14191,30626,0,2451,0,1
6,1,1,0,1,0,1812,6191,27556,0,2453,0,1
6,1,1,0,1,0,1813,14191,30627,0,2451,0,1
6,1,1,0,1,0,1812,6192,27557,0,2453,0,1
6,1,1,0,1,0,1812,6193,27558,0,2453,0,1
6,1,1,0,1,0,1812,6194,27559,0,2453,0,1
6,1,1,0,1,0,1813,14191,30628,0,2451,0,1
6,1,1,0,1,0,1812,6198,27560,0,2453,0,1
6,1,1,0,1,0,1812,6199,27561,0,2453,0,1
6,1,1,0,1,0,1812,6202,27562,0,2453,0,1
6,1,1,0,1,0,1812,6203,27563,0,2453,0,1
6,1,1,0,1,0,1812,6204,27564,0,2453,0,1
6,1,1,0,1,0,1813,14191,14956,0,2451,0,1
6,1,1,0,1,0,1812,6209,27565,0,2453,0,1
6,1,1,0,1,0,1813,14191,14957,0,2451,0,1
6,1,1,0,1,0,1812,6210,27566,0,2453,0,1
6,1,1,0,1,0,1813,14191,14958,0,2451,0,1
6,1,1,0,1,0,1812,6216,33075,0,2453,0,1
6,1,1,0,1,0,1813,14191,30629,0,2451,0,1
6,1,1,0,1,0,1812,6221,27567,0,2453,0,1
6,1,1,0,1,0,1812,6222,33076,0,2453,0,1
6,1,1,0,1,0,1813,14191,14959,0,2451,0,1
6,1,1,0,1,0,1813,14191,30630,0,2451,0,1
6,1,1,0,1,0,1812,6224,27568,0,2453,0,1
6,1,1,0,1,0,1813,14191,14960,0,2451,0,1
6,1,1,0,1,0,1813,14191,14961,0,2451,0,1
6,1,1,0,1,0,1813,14191,14962,0,2451,0,1
6,1,1,0,1,0,1812,6234,27569,0,2453,0,1
6,1,1,0,1,0,1812,6235,33077,0,2453,0,1
6,1,1,0,1,0,1813,14191,14963,0,2451,0,1
6,1,1,0,1,0,1813,14191,30631,0,2451,0,1
6,1,1,0,1,0,1812,6238,27570,0,2453,0,1
6,1,1,2,1,3,1812,6240,27571,0,2453,0,1
6,1,1,0,1,0,1813,14191,14964,0,2451,0,1
6,1,1,0,1,0,1813,14191,14965,0,2451,0,1
6,1,1,0,1,0,1813,14191,14966,0,2451,0,1
6,1,1,0,1,0,1813,14191,30632,0,2451,0,1
6,1,1,0,1,0,1812,6244,27572,0,2453,0,1
6,1,1,0,1,0,1813,14191,14967,0,2451,0,1
6,1,1,0,1,0,1812,6246,27573,0,2453,0,1
6,1,1,0,1,0,1813,14191,14968,0,2451,0,1
6,1,1,0,1,0,1813,14191,30633,0,2451,0,1
6,1,1,0,1,0,1812,6251,27574,0,2453,0,1
6,1,1,0,1,0,1813,14191,14969,0,2451,0,1
6,1,1,0,1,0,1813,14191,14970,0,2451,0,1
6,1,1,0,1,0,1813,14191,14971,0,2451,0,1
6,1,1,0,1,0,1812,6257,27575,0,2453,0,1
6,1,1,0,1,0,1813,14191,14972,0,2451,0,1
6,1,1,0,1,0,1812,6258,27576,0,2453,0,1
6,1,1,0,1,0,1812,6267,27577,0,2453,0,1
6,1,1,0,1,0,1812,6270,27578,0,2453,0,1
6,1,1,0,1,0,1813,14191,14973,0,2451,0,1
6,1,1,0,1,0,1812,6271,33078,0,2453,0,1
6,1,1,0,1,0,1812,6273,33079,0,2453,0,1
6,1,1,2,1,3,1812,6272,27579,0,2453,0,1
6,1,1,0,1,0,1813,14191,14974,0,2451,0,1
6,1,1,0,1,0,1812,6272,27580,0,2453,0,1
6,1,1,0,1,0,1812,6272,27581,0,2453,0,1
6,1,1,0,1,0,1813,14191,30634,0,2451,0,1
6,1,1,0,1,0,1812,6275,27582,0,2453,0,1
6,1,1,0,1,0,1812,6277,27583,0,2453,0,1
6,1,1,0,1,0,1812,6281,33080,0,2453,0,1
6,1,1,0,1,0,1812,6281,27584,0,2453,0,1
6,1,1,0,1,0,1813,14191,14975,0,2451,0,1
6,1,1,0,1,0,1812,6284,33081,0,2453,0,1
6,1,1,0,1,0,1813,14191,14976,0,2451,0,1
6,1,1,0,1,0,1813,14191,14977,0,2451,0,1
6,1,1,0,1,0,1813,14191,14978,0,2451,0,1
6,1,1,0,1,0,1812,6286,33082,0,2453,0,1
6,1,1,0,1,0,1813,14191,14979,0,2451,0,1
6,1,1,0,1,0,1813,14191,14980,0,2451,0,1
6,1,1,0,1,0,1812,6288,33083,0,2453,0,1
6,1,1,2,1,2,1812,6287,27585,0,2453,0,1
6,1,1,0,1,0,1813,14191,14981,0,2451,0,1
6,1,1,0,1,0,1813,14191,14982,0,2451,0,1
6,1,1,0,1,0,1813,14191,14983,0,2451,0,1
6,1,1,0,1,0,1813,14191,14984,0,2451,0,1
6,1,1,0,1,0,1813,14191,14985,0,2451,0,1
6,1,1,0,1,0,1812,6293,27586,0,2453,0,1
6,1,1,0,1,0,1813,14191,30635,0,2451,0,1
6,1,1,0,1,0,1813,14191,14986,0,2451,0,1
6,1,1,0,1,0,1812,6295,27587,0,2453,0,1
6,1,1,0,1,0,1813,14191,14987,0,2451,0,1
6,1,1,0,1,0,1813,14191,14988,0,2451,0,1
6,1,1,2,1,2,1812,6297,27588,0,2453,0,1
6,1,1,0,1,0,1813,14191,14989,0,2451,0,1
6,1,1,0,1,0,1813,14191,14990,0,2451,0,1
6,1,1,0,1,0,1813,14191,14991,0,2451,0,1
6,1,1,0,1,0,1813,14191,14992,0,2451,0,1
6,1,1,0,1,0,1813,14191,14993,0,2451,0,1
6,1,1,0,1,0,1813,14191,14994,0,2451,0,1
6,1,1,0,1,0,1812,6303,27589,0,2453,0,1
6,1,1,0,1,0,1812,6305,33084,0,2453,0,1
6,1,1,0,1,0,1812,6304,27590,0,2453,0,1
6,1,1,0,1,0,1812,6306,27591,0,2453,0,1
6,1,1,0,1,0,1813,14191,30636,0,2451,0,1
6,1,1,0,1,0,1813,14191,14995,0,2451,0,1
6,1,1,0,1,0,1813,14191,30637,0,2451,0,1
6,1,1,0,1,0,1812,6311,33085,0,2453,0,1
6,1,1,2,1,2,1812,6311,27592,0,2453,0,1
6,1,1,0,1,0,1813,14191,14996,0,2451,0,1
6,1,1,0,1,0,1812,6315,27593,0,2453,0,1
6,1,1,0,1,0,1812,6315,27594,0,2453,0,1
6,1,1,0,1,0,1812,6314,27595,0,2453,0,1
6,1,1,0,1,0,1813,14191,14997,0,2451,0,1
6,1,1,0,1,0,1812,6316,27596,0,2453,0,1
6,1,1,0,1,0,1812,6318,27597,0,2453,0,1
6,1,1,0,1,0,1813,14191,30638,0,2451,0,1
6,1,1,0,1,0,1813,14191,14998,0,2451,0,1
6,1,1,0,1,0,1813,14191,14999,0,2451,0,1
6,1,1,0,1,0,1812,6323,27598,0,2453,0,1
6,1,1,0,1,0,1812,6323,27599,0,2453,0,1
6,1,1,0,1,0,1813,14191,30639,0,2451,0,1
6,1,1,0,1,0,1812,6325,27600,0,2453,0,1
6,1,1,0,1,0,1813,14191,15000,0,2451,0,1
6,1,1,0,1,0,1812,6327,27601,0,2453,0,1
6,1,1,0,1,0,1812,6328,33086,0,2453,0,1
6,1,1,0,1,0,1813,14191,15001,0,2451,0,1
6,1,1,0,1,0,1813,14191,15002,0,2451,0,1
6,1,1,0,1,0,1813,14191,15003,0,2451,0,1
6,1,1,0,1,0,1813,14191,15004,0,2451,0,1
6,1,1,0,1,0,1813,14191,15005,0,2451,0,1
6,1,1,0,1,0,1812,6333,27602,0,2453,0,1
6,1,1,0,1,0,1813,14191,15006,0,2451,0,1
6,1,1,0,1,0,1812,6337,33087,0,2453,0,1
6,1,1,0,1,0,1812,6335,27603,0,2453,0,1
6,1,1,0,1,0,1812,6337,27604,0,2453,0,1
6,1,1,0,1,0,1812,6338,27605,0,2453,0,1
6,1,1,0,1,0,1813,14191,15007,0,2451,0,1
6,1,1,0,1,0,1813,14191,15008,0,2451,0,1
6,1,1,0,1,0,1812,6339,27606,0,2453,0,1
6,1,1,0,1,0,1813,14191,15009,0,2451,0,1
6,1,1,0,1,0,1812,6343,33088,0,2453,0,1
6,1,1,0,1,0,1812,6343,27607,0,2453,0,1
6,1,1,0,1,0,1813,14191,15010,0,2451,0,1
6,1,1,0,1,0,1812,6345,27608,0,2453,0,1
6,1,1,0,1,0,1812,6346,27610,0,2453,0,1
6,1,1,0,1,0,1812,6346,27609,0,2453,0,1
6,1,1,0,1,0,1813,14191,30640,0,2451,0,1
6,1,1,0,1,0,1812,6348,27611,0,2453,0,1
6,1,1,0,1,0,1812,6351,27612,0,2453,0,1
6,1,1,0,1,0,1813,14191,15011,0,2451,0,1
6,1,1,0,1,0,1813,14191,15012,0,2451,0,1
6,1,1,0,1,0,1812,6356,27613,0,2453,0,1
6,1,1,0,1,0,1813,14191,15013,0,2451,0,1
6,1,1,0,1,0,1813,14191,15014,0,2451,0,1
6,1,1,0,1,0,1812,6359,33089,0,2453,0,1
6,1,1,0,1,0,1812,6359,27614,0,2453,0,1
6,1,1,0,1,0,1813,14191,15015,0,2451,0,1
6,1,1,0,1,0,1813,14191,15016,0,2451,0,1
6,1,1,2,1,2,1812,6362,27616,0,2453,0,1
6,1,1,0,1,0,1812,6361,27615,0,2453,0,1
6,1,1,0,1,0,1813,14191,15017,0,2451,0,1
6,1,1,0,1,0,1812,6364,27617,0,2453,0,1
6,1,1,0,1,0,1813,14191,15018,0,2451,0,1
6,1,1,0,1,0,1813,14191,15019,0,2451,0,1
6,1,1,0,1,0,1812,6368,27618,0,2453,0,1
6,1,1,0,1,0,1813,14191,15020,0,2451,0,1
6,1,1,0,1,0,1813,14191,15021,0,2451,0,1
6,1,1,0,1,0,1812,6371,27619,0,2453,0,1
6,1,1,0,1,0,1813,14191,15022,0,2451,0,1
6,1,1,0,1,0,1813,14191,15023,0,2451,0,1
6,1,1,0,1,0,1813,14191,15024,0,2451,0,1
6,1,1,0,1,0,1813,14191,15025,0,2451,0,1
6,1,1,0,1,0,1812,6374,27620,0,2453,0,1
6,1,1,0,1,0,1813,14191,15026,0,2451,0,1
6,1,1,0,1,0,1812,6375,33090,0,2453,0,1
6,1,1,0,1,0,1812,6376,27621,0,2453,0,1
6,1,1,0,1,0,1812,6376,27622,0,2453,0,1
